"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_basement","yr_built","sqft_living15","sqft_lot15","seattle","renovated"
"286",571500,4,2.25,2810,25990,2,"0",0,3,8,950,1959,2020,16140,FALSE,"0"
"287",349950,4,3.5,2796,3520,2.5,"0",0,3,8,0,2013,2040,5195,FALSE,"0"
"288",277500,3,2.25,1820,19602,1,"0",0,4,7,0,1964,1520,8773,FALSE,"0"
"289",215000,4,2.5,1847,8000,2,"0",0,3,7,0,2008,1847,8000,FALSE,"0"
"290",276000,3,1.75,2240,9200,1,"0",0,4,7,800,1968,1740,9600,FALSE,"0"
"291",235000,4,1.5,2070,7245,1,"0",0,4,7,1010,1964,1450,7350,FALSE,"0"
"292",263000,3,2.5,1720,6847,2,"0",0,3,7,0,1987,1610,7790,FALSE,"0"
"293",349500,4,2.5,2030,4596,2,"0",0,3,8,0,2014,2040,4705,FALSE,"0"
"294",215000,3,1.75,1210,8075,1,"0",0,4,6,0,1983,1310,8025,FALSE,"0"
"295",195000,3,1,1310,9554,1,"0",0,3,7,350,1962,1310,9845,FALSE,"0"
"296",175000,3,1.75,1910,17003,1.5,"0",0,4,8,0,1963,1820,14806,FALSE,"0"
"297",262000,4,2.5,2020,6236,2,"0",0,3,7,0,2002,1940,5076,FALSE,"0"
"298",280000,4,2.5,2400,4596,2,"0",0,3,8,0,2004,2230,4763,FALSE,"0"
"299",499160,4,2.5,2628,11466,2,"0",0,3,9,0,2014,2849,10909,FALSE,"0"
"300",197000,3,1.75,1690,7735,1,"0",0,4,7,630,1976,1580,7503,FALSE,"0"
"301",182500,3,2.25,1830,4744,2,"0",0,3,7,0,1997,1670,8001,FALSE,"0"
"302",277950,4,2.5,1889,6000,2,"0",0,3,7,0,2012,1990,6350,FALSE,"0"
"303",215000,4,2.25,1500,5393,2,"0",0,3,7,0,1999,1500,5952,FALSE,"0"
"304",355000,4,3,2590,7213,2,"0",0,3,8,0,2001,2550,6800,FALSE,"0"
"305",190000,3,2.25,1590,11745,1,"0",0,3,7,500,1978,1540,12530,FALSE,"0"
"306",345500,3,2.5,1930,4000,2,"0",0,3,8,0,2014,2050,4000,FALSE,"0"
"307",3e+05,3,1.5,1810,8232,1,"0",0,3,8,0,1988,2260,8491,FALSE,"0"
"308",248000,4,3,2163,5883,2,"0",0,3,7,0,2006,1700,10143,FALSE,"0"
"309",321000,3,2.5,2014,4500,2,"0",0,3,7,0,2005,2014,4500,FALSE,"0"
"310",375900,3,2,1824,7120,1,"0",0,3,9,0,2010,2409,6264,FALSE,"0"
"311",305000,4,1.75,2370,10140,1,"0",0,3,7,910,1968,1450,7800,FALSE,"0"
"312",495000,4,2.75,2656,21195,2,"0",0,3,9,0,2014,1860,16510,FALSE,"0"
"313",110000,2,1,828,4524,1,"0",0,3,6,0,1968,828,5402,FALSE,"1"
"314",199950,2,2.75,1590,20917,1.5,"0",0,3,5,0,1920,1310,6000,FALSE,"0"
"315",198000,4,1.75,2080,7200,1,"0",0,4,7,1030,1966,1500,7350,FALSE,"0"
"316",185900,3,1,940,10890,1,"0",0,4,5,0,1909,1370,10255,FALSE,"0"
"317",259000,3,2.5,2153,4400,2,"0",0,3,8,0,2007,2434,4400,FALSE,"0"
"318",222400,3,2,1200,9566,1,"0",0,3,7,0,1995,1590,9518,FALSE,"0"
"319",254950,3,2.5,1794,4769,2,"0",0,3,7,0,2005,3557,4807,FALSE,"0"
"320",286000,4,2.5,2060,16000,2,"0",0,3,6,0,1993,1530,8000,FALSE,"0"
"321",482000,4,2.5,2846,85377,1.5,"0",0,3,8,870,2000,1696,57934,FALSE,"0"
"322",255000,4,2.5,2163,5882,2,"0",0,3,7,0,2006,1760,9600,FALSE,"0"
"323",258000,3,2,1790,7879,1.5,"0",0,3,7,0,1998,1790,7879,FALSE,"0"
"324",299000,4,2.5,2400,6078,2,"0",0,3,8,0,2001,2406,7642,FALSE,"0"
"325",299900,3,2.25,2100,8163,2,"0",0,3,7,0,1984,1410,7515,FALSE,"0"
"326",199900,5,1.75,1798,11232,1,"0",0,3,7,0,1967,1300,15582,FALSE,"0"
"327",255000,4,2.5,1660,6724,2,"0",0,3,7,0,2009,1544,6054,FALSE,"0"
"328",190000,4,2.5,1840,13493,2,"0",0,3,7,0,1994,1430,11463,FALSE,"0"
"329",225000,3,1.75,1580,14400,1,"0",0,4,7,0,1981,1480,9600,FALSE,"0"
"330",255000,4,2.5,1987,6000,2,"0",0,3,7,0,2011,1880,9589,FALSE,"0"
"331",271920,3,2,1410,10248,1,"0",0,3,7,0,1985,2090,9414,FALSE,"0"
"332",270000,3,2.5,1808,19200,1,"0",0,3,8,0,2005,1450,14400,FALSE,"0"
"333",210500,3,1,1220,9600,1,"0",0,5,7,0,1958,1310,9600,FALSE,"0"
"334",124500,2,1,840,6480,1,"0",0,4,5,0,1954,1100,7300,FALSE,"0"
"335",354450,4,2.75,2140,9920,2,"0",0,3,8,0,1993,2130,9920,FALSE,"0"
"336",224000,3,1.5,1560,7300,1,"0",0,4,7,520,1964,1460,7910,FALSE,"0"
"337",248000,3,1.75,1330,9831,1,"0",0,3,7,0,1987,1330,7500,FALSE,"0"
"338",246000,3,1.75,1440,11325,1,"0",0,4,8,0,1966,1440,20000,FALSE,"0"
"339",220000,4,2.5,2160,8005,2,"0",0,3,7,0,1993,1790,8016,FALSE,"0"
"340",310000,4,2.5,2130,9013,2,"0",0,3,8,0,1988,2350,8982,FALSE,"0"
"341",254000,5,2,2080,16117,1,"0",0,5,7,340,1959,1510,13068,FALSE,"0"
"342",254999,3,1,1580,7560,1,"0",0,4,7,580,1976,1580,7560,FALSE,"0"
"343",265000,3,2.25,1630,10969,2,"0",0,3,7,0,1991,1410,7920,FALSE,"0"
"344",289000,2,1.75,2056,52333,1,"0",0,4,7,1008,1980,2220,6458,FALSE,"0"
"345",230000,3,1,1140,9639,1,"0",0,4,7,0,1967,1140,9639,FALSE,"0"
"346",205000,4,2.5,1767,4500,2,"0",0,3,8,0,2006,1949,4636,FALSE,"0"
"347",280000,4,2,2190,14439,1,"0",0,4,7,1010,1977,2160,14439,FALSE,"0"
"348",201000,3,1,1220,22443,1,"0",0,4,7,0,1972,1260,19950,FALSE,"0"
"349",243000,3,1.75,1450,12125,1,"0",0,4,7,0,1981,1210,12125,FALSE,"0"
"350",194250,3,2.25,2190,8834,1,"0",0,3,7,800,1987,1490,8766,FALSE,"0"
"351",429000,4,2.5,2650,9301,2,"0",0,3,9,0,2001,2730,8688,FALSE,"0"
"352",269950,3,2.5,2244,4079,2,"0",0,3,7,0,2012,2077,4078,FALSE,"0"
"353",285000,4,2.5,2200,9397,2,"0",0,3,8,0,1987,2310,9176,FALSE,"0"
"354",335000,4,2.5,2610,4781,2,"0",0,3,8,0,2009,2583,4796,FALSE,"0"
"355",274900,3,2,1936,6612,2,"0",0,3,7,0,2014,1620,21600,FALSE,"0"
"356",320000,3,2.5,2280,7417,2,"0",0,3,8,0,1998,2370,6443,FALSE,"0"
"357",265000,4,1.5,1580,8468,2,"0",0,4,7,0,1971,1580,8260,FALSE,"0"
"358",305000,2,1,1960,186872,1.5,"0",0,4,6,0,1936,1650,19200,FALSE,"0"
"359",245000,4,2.5,1700,4268,2,"0",0,3,7,0,2000,1700,4488,FALSE,"0"
"360",250000,3,1.75,1780,35233,1,"0",0,4,8,360,1979,1950,17334,FALSE,"0"
"361",350000,2,1.5,1320,73600,1,"0",0,3,7,0,1993,1320,33600,FALSE,"0"
"362",250000,3,2,1050,18304,1,"0",0,4,7,0,1953,1690,15675,FALSE,"0"
"363",292500,3,2.5,2095,3438,2,"0",0,3,7,0,2008,1805,3402,FALSE,"0"
"364",255900,3,2.5,1489,3266,2,"0",0,3,7,0,2014,1537,3273,FALSE,"0"
"365",269000,4,2.5,1594,7665,1,"0",0,5,7,506,1975,1536,6000,FALSE,"0"
"366",208000,3,1,990,7420,1,"0",0,5,6,0,1960,1010,7420,FALSE,"0"
"367",2e+05,3,2.25,1230,7420,1.5,"0",0,5,7,0,1913,1260,7556,FALSE,"0"
"368",250000,3,1.75,1770,8868,1,"0",0,4,7,0,1959,1630,9706,FALSE,"0"
"369",288000,5,2.75,2790,4807,1.5,"0",0,4,7,650,1949,1056,4807,FALSE,"0"
"370",233500,3,1.5,1580,10517,1,"0",0,4,6,0,1957,1400,10658,FALSE,"0"
"371",219950,3,1.5,1070,6601,1,"0",0,3,6,0,1985,1030,6614,FALSE,"0"
"372",330000,2,1.5,1440,11954,1,"0",0,4,8,0,1978,1460,9730,FALSE,"0"
"373",217000,3,2.5,1340,4200,2,"0",0,3,7,0,2002,990,4520,FALSE,"0"
"374",230000,4,3,1680,6003,1,"0",0,3,7,530,1997,1820,6207,FALSE,"0"
"375",183000,3,1.5,1280,4366,2,"0",0,4,6,0,1985,1280,4366,FALSE,"0"
"376",257000,3,2.5,1740,3721,2,"0",0,3,8,0,2009,2030,3794,FALSE,"0"
"377",180000,3,1,1010,8581,1,"0",0,4,6,0,1920,1060,10354,FALSE,"0"
"378",209950,3,1.5,1180,7300,1,"0",0,4,7,0,1968,2030,8424,FALSE,"0"
"379",128750,3,1,880,7004,1,"0",0,3,5,0,1950,880,7828,FALSE,"0"
"380",275000,4,2.25,2400,17842,2,"0",0,4,7,0,1973,1610,12100,FALSE,"0"
"381",255000,5,1.75,1970,8925,1,"0",0,5,7,800,1977,1910,8025,FALSE,"0"
"382",175000,2,1,1020,5130,1,"0",0,4,6,0,1948,1200,6497,FALSE,"0"
"383",235000,4,1.5,1920,11595,1,"0",0,4,7,0,1962,1400,10550,FALSE,"0"
"384",234000,3,1.75,1420,8738,1,"0",0,4,7,0,1966,1660,8738,FALSE,"0"
"385",250750,5,1.75,2140,12058,1,"0",0,4,8,0,1951,1640,10125,FALSE,"0"
"386",255000,3,1.75,1590,7810,1,"0",0,4,7,0,1959,1470,7810,FALSE,"0"
"387",246000,5,1.75,2030,10200,1,"0",0,4,7,0,1958,1760,11550,FALSE,"0"
"388",224000,4,3,2300,7609,2,"0",0,4,7,0,1976,940,5937,FALSE,"0"
"389",235000,3,1,1864,6978,1,"0",0,4,7,0,1958,990,8000,FALSE,"0"
"390",250000,3,1.75,1160,6134,1,"0",0,3,7,0,1998,1330,6301,FALSE,"0"
"391",224000,4,1.5,1600,9289,1,"0",0,4,7,0,1959,1540,9918,FALSE,"0"
"392",197000,3,1,1090,17630,1,"0",0,4,7,0,1962,1300,12000,FALSE,"0"
"393",269950,4,3,2390,7309,2,"0",0,4,7,0,1944,930,7308,FALSE,"1"
"394",265000,5,2.75,2920,5250,1.5,"0",0,5,7,1120,1911,1220,5250,FALSE,"0"
"395",176250,4,2,1440,6702,1,"0",0,4,7,0,1966,1030,6702,FALSE,"0"
"396",319900,4,2.75,2475,4000,2,"0",0,3,7,0,2014,2166,4000,FALSE,"0"
"397",188200,3,1,1260,7265,1,"0",0,4,7,0,1954,940,7200,FALSE,"0"
"398",189000,2,1,1200,9850,1,"0",0,4,7,0,1921,1060,5095,FALSE,"0"
"399",315000,4,2.25,2550,9736,1,"0",0,4,8,0,1967,1770,9686,FALSE,"0"
"400",223000,3,1.75,1340,7473,1,"0",0,4,7,0,1973,1510,8240,FALSE,"0"
"401",150000,2,1,720,4120,1,"0",0,5,5,0,1915,940,6180,FALSE,"0"
"402",245000,4,1.5,2010,7561,1.5,"0",0,4,7,120,1921,1420,6564,FALSE,"0"
"403",140000,3,1,1090,10114,1,"0",0,4,7,0,1955,1380,7800,FALSE,"0"
"404",224000,3,1.5,1480,10588,1,"0",0,3,7,0,1957,1370,10588,FALSE,"0"
"405",195500,4,1,1230,8636,1.5,"0",0,4,6,0,1954,1168,8316,FALSE,"0"
"406",367500,4,2,1960,16015,1,"0",0,3,7,0,1980,1960,16015,FALSE,"0"
"407",319450,5,2,2250,5472,1.5,"0",0,5,7,500,1930,1540,5472,FALSE,"0"
"408",257200,3,2,1850,8250,1,"0",0,4,7,700,1952,1580,7153,FALSE,"0"
"409",273500,3,2.5,1550,3402,2,"0",0,3,7,0,2009,2095,3402,FALSE,"0"
"410",186000,3,2,1340,4320,1,"0",0,3,5,420,1912,980,6480,FALSE,"1"
"411",163500,3,1,940,7200,1,"0",0,4,7,0,1954,1090,7800,FALSE,"0"
"412",193000,3,1,960,10761,1,"0",0,4,6,0,1962,960,10761,FALSE,"0"
"413",142500,1,1,690,6825,1,"0",0,4,5,0,1917,1330,5381,FALSE,"0"
"414",167000,3,1.5,1280,5547,2,"0",0,4,6,0,1985,1150,4500,FALSE,"0"
"415",219500,3,1,1090,6710,1.5,"0",0,5,5,0,1912,1170,6708,FALSE,"0"
"416",270000,3,2.5,1720,8550,1,"0",0,4,7,0,1968,1460,8550,FALSE,"0"
"417",207000,3,1,990,10800,1,"0",0,4,6,0,1959,1060,10364,FALSE,"0"
"418",213500,3,1,1220,6000,1,"0",0,4,7,0,1968,1420,6000,FALSE,"0"
"419",111300,2,1,1060,6000,1,"0",0,4,5,0,1908,940,6000,FALSE,"0"
"420",245000,3,1,990,9599,1,"0",0,4,6,0,1959,1216,10364,FALSE,"0"
"421",315000,4,3,2210,4191,2,"0",0,3,7,0,2004,890,4288,FALSE,"0"
"422",190000,3,1,1200,8316,1,"0",0,4,6,0,1953,1250,8316,FALSE,"0"
"423",232603,3,1.75,1750,11461,2,"0",0,4,7,0,1976,2140,11276,FALSE,"0"
"424",160000,2,1,1070,4200,1,"0",0,4,6,0,1983,1150,4200,FALSE,"0"
"425",294400,4,2.5,1788,10183,2,"0",0,4,7,0,1990,1700,6600,FALSE,"0"
"426",255000,3,1.75,2190,6000,1.5,"0",0,4,7,0,1920,1610,6000,FALSE,"0"
"427",161500,3,1,1220,6000,1,"0",0,5,7,0,1961,1420,13137,FALSE,"0"
"428",335900,4,2.75,2475,4000,2,"0",0,3,7,0,2014,2475,4000,FALSE,"0"
"429",249500,4,1.5,2120,8554,1,"0",0,4,7,950,1977,1790,8554,FALSE,"0"
"430",247500,3,2.25,1620,6000,1,"0",0,3,7,340,1998,1710,6318,FALSE,"0"
"431",180000,3,2,1670,7056,1,"0",0,4,7,0,1958,1330,8415,FALSE,"0"
"432",2e+05,3,1.5,1210,10588,1,"0",0,4,7,0,1958,1408,10588,FALSE,"0"
"433",222000,3,1,990,7520,1,"0",0,4,7,0,1958,990,7440,FALSE,"0"
"434",137000,3,1,1300,10125,1,"0",0,4,6,0,1959,1300,10125,FALSE,"0"
"435",195000,3,1.5,1200,7800,1,"0",0,4,7,0,1958,1390,8415,FALSE,"0"
"436",263000,3,2.5,1584,3200,2,"0",0,3,7,0,2011,1584,2800,FALSE,"0"
"437",219000,3,1,1080,10639,1.5,"0",0,3,7,0,1953,1470,10600,FALSE,"0"
"438",202500,3,2,1540,8316,1,"0",0,5,6,0,1954,1250,8316,FALSE,"0"
"439",260000,6,2,2220,8797,1,"0",0,3,7,0,1977,1170,5123,FALSE,"0"
"440",210000,2,2,1680,5756,2,"0",0,4,7,0,1910,1340,5447,FALSE,"0"
"441",220000,4,1.75,1530,18400,1.5,"0",0,4,6,0,1938,1620,13535,FALSE,"0"
"442",154950,4,1,1600,10183,1,"0",0,4,6,0,1966,1410,10416,FALSE,"0"
"443",195000,3,1.75,1070,6110,1,"0",0,4,7,0,1968,1350,6148,FALSE,"0"
"444",150000,2,1,1250,5208,1,"0",0,3,7,200,1951,1030,5354,FALSE,"0"
"445",250000,3,2.5,2070,8400,2,"0",0,4,8,0,1990,2070,9239,FALSE,"0"
"446",298000,3,2.5,1852,4000,2,"0",0,3,7,0,2014,2166,4000,FALSE,"0"
"447",286285,4,2.25,1980,9714,1,"0",0,3,7,810,1977,1610,9272,FALSE,"0"
"448",3e+05,6,5.25,2860,5682,2,"0",0,3,7,0,1978,1390,5956,FALSE,"0"
"449",179500,3,1,900,8100,1,"0",0,4,6,0,1959,1000,7830,FALSE,"0"
"450",340000,3,2.25,2120,13090,1,"0",0,3,8,0,1997,1400,12039,FALSE,"0"
"451",2e+05,3,1,1150,4800,1.5,"0",0,4,6,0,1938,1310,9510,FALSE,"0"
"452",261000,3,2.25,1584,2800,2,"0",0,3,7,0,2012,1584,2800,FALSE,"0"
"453",297000,4,2.5,2230,4952,2,"0",0,3,8,0,2011,2030,3721,FALSE,"0"
"454",184500,3,1.5,1280,3640,2,"0",0,3,6,0,1983,1150,4105,FALSE,"0"
"455",268000,3,1.75,1600,7711,1,"0",0,3,7,0,1999,2100,7711,FALSE,"0"
"456",236000,3,1.75,1330,6301,1,"0",0,3,7,0,1998,1330,6144,FALSE,"0"
"457",215000,4,2.5,1960,11600,1,"0",0,5,6,980,1931,1160,7685,FALSE,"0"
"458",235000,3,1.75,1200,9266,1,"0",0,4,7,0,1960,1200,9266,FALSE,"0"
"459",250000,3,2.25,1481,2820,2,"0",0,3,7,0,2012,1481,2889,FALSE,"0"
"460",265000,3,2.5,1890,6088,2,"0",0,3,7,0,1996,1700,6600,FALSE,"0"
"461",292000,4,2.75,2910,7712,1,"0",0,3,7,1310,1998,2220,6649,FALSE,"0"
"462",223990,2,2.25,1061,2884,2,"0",0,3,7,0,2013,1481,2887,FALSE,"0"
"463",292000,4,3,1984,4460,2,"0",0,3,7,0,2012,2095,3402,FALSE,"0"
"464",208000,3,1,1300,7420,1,"0",0,4,6,0,1960,1250,7420,FALSE,"0"
"465",269950,3,1.75,1760,12823,1,"0",0,4,7,300,1956,1450,10800,FALSE,"0"
"466",275000,4,2.5,2150,3721,2,"0",0,3,8,0,2007,2150,3721,FALSE,"0"
"467",245000,3,2,1490,7929,1,"0",0,3,7,0,1989,1650,7929,FALSE,"0"
"468",112000,1,1,1080,3230,1,"0",0,3,6,0,1963,1210,5760,FALSE,"0"
"469",285000,3,2.5,2437,5136,2,"0",0,3,7,0,2011,2437,4614,FALSE,"0"
"470",206000,3,1,1320,7000,1,"0",0,4,7,0,1967,1260,7455,FALSE,"0"
"471",267000,3,2.25,1584,2800,2,"0",0,3,7,0,2012,1584,2800,FALSE,"0"
"472",215000,3,1.5,1280,5065,2,"0",0,4,6,0,1983,1070,4491,FALSE,"0"
"473",190000,3,1,1180,8775,1,"0",0,3,7,0,1966,1300,8100,FALSE,"0"
"474",289950,3,2.5,2099,4275,2,"0",0,3,7,0,2010,2099,4275,FALSE,"0"
"475",235000,4,1.75,1920,9350,1,"0",0,4,7,920,1977,1910,8400,FALSE,"0"
"476",270000,4,2.75,1990,7252,1,"0",0,3,7,720,1999,2100,7535,FALSE,"0"
"477",235000,3,2,1110,8724,1,"0",0,4,7,0,1990,1390,7750,FALSE,"0"
"478",156000,2,1,920,5889,1,"0",0,4,6,0,1950,1210,6180,FALSE,"0"
"479",189900,2,1,1000,4179,1,"0",0,5,5,0,1914,1010,6327,FALSE,"0"
"480",247500,4,2,2460,5921,1,"0",0,4,7,1230,1948,1260,6648,FALSE,"0"
"481",199950,3,1.75,1550,6225,1,"0",0,4,7,0,1949,1760,9496,FALSE,"0"
"482",266000,3,2.5,1805,3402,2,"0",0,3,7,0,2009,2095,3402,FALSE,"0"
"483",343000,6,5,2732,7655,2,"0",0,3,7,0,2009,3078,69993,FALSE,"0"
"484",234000,3,2,1640,5280,1.5,"0",0,5,6,0,1910,1160,7875,FALSE,"0"
"485",183000,3,1.75,1070,8100,1,"0",0,4,6,0,1957,1260,8100,FALSE,"0"
"486",206000,3,1,970,9360,1,"0",0,4,5,0,1942,1050,11348,FALSE,"0"
"487",190000,3,1,1510,8760,1,"0",0,4,6,0,1946,1040,7828,FALSE,"0"
"488",218500,2,1,1600,8961,1,"0",0,4,7,210,1949,1502,6798,FALSE,"0"
"489",230000,4,1.5,1520,8800,1,"0",0,4,7,0,1960,1370,8800,FALSE,"0"
"490",292000,4,2.75,2414,7693,2,"0",0,3,8,0,2006,1500,7177,FALSE,"0"
"491",125000,3,1,920,7314,1,"0",0,3,6,0,1960,1010,7420,FALSE,"0"
"492",254600,3,2,1470,20000,1,"0",0,4,7,0,1968,1390,30056,FALSE,"0"
"493",193000,2,1.75,1280,6774,1,"0",0,3,7,0,1991,1450,7810,FALSE,"0"
"494",194900,2,1,810,6697,1,"0",0,4,6,0,1923,1140,6695,FALSE,"0"
"495",285000,3,1.75,1600,7500,1,"0",0,3,7,0,1998,1620,7461,FALSE,"0"
"496",247200,3,1.5,1910,10583,1.5,"0",0,4,7,0,1922,1770,9068,FALSE,"1"
"497",319500,4,2.5,2730,4962,2,"0",0,3,8,0,2006,2150,3802,FALSE,"0"
"498",224950,4,2.5,2260,9686,1,"0",0,4,7,740,1965,1750,9916,FALSE,"0"
"499",260000,4,2.5,2150,3721,2,"0",0,3,8,0,2006,2150,3721,FALSE,"0"
"500",222000,3,2,1200,6074,1,"0",0,3,7,0,1968,1430,6338,FALSE,"0"
"501",250000,4,1,1320,11212,1,"0",0,5,6,0,1914,1060,6766,FALSE,"0"
"502",237950,3,1.75,1310,7314,1,"0",0,5,6,0,1960,1010,7314,FALSE,"0"
"503",189000,2,2,1700,3171,1,"0",0,5,5,850,1927,1380,5906,FALSE,"0"
"504",257500,4,2,2060,6400,1,"0",0,3,7,890,1977,1890,8736,FALSE,"0"
"505",229500,3,1,1230,6000,1,"0",0,4,7,0,1967,1240,6000,FALSE,"0"
"506",160000,3,1,1060,8000,1,"0",0,4,6,0,1927,1060,4697,FALSE,"0"
"507",279950,4,2.75,2420,8700,1.5,"0",0,4,7,0,1914,1070,4804,FALSE,"0"
"508",205000,3,1,960,7314,1,"0",0,5,6,0,1960,990,7314,FALSE,"0"
"509",279950,3,1.75,1930,7267,1,"0",0,4,7,600,1977,1600,7698,FALSE,"0"
"510",329900,4,2.75,2475,4000,2,"0",0,3,7,0,2014,2475,4000,FALSE,"0"
"511",229950,4,1.5,1570,6717,1,"0",0,5,6,0,1911,1140,6716,FALSE,"0"
"512",260000,3,2.25,1489,2800,2,"0",0,3,7,0,2011,1584,3200,FALSE,"0"
"513",265000,4,1.75,1900,10588,1,"0",0,5,6,0,1958,1530,10587,FALSE,"0"
"514",272000,4,2.25,2115,6234,2,"0",0,3,7,0,1998,2440,6366,FALSE,"0"
"515",3e+05,4,3,1984,4419,2,"0",0,3,7,0,2010,2440,4418,FALSE,"0"
"516",208000,3,1,920,7314,1,"0",0,3,6,0,1960,1010,7420,FALSE,"0"
"517",305000,4,2.25,2050,12581,2,"0",0,4,7,0,1978,1620,7400,FALSE,"0"
"518",206000,4,2,1700,6025,1,"0",0,3,6,0,1978,1320,5956,FALSE,"0"
"519",250000,3,2.25,1640,4420,2,"0",0,4,7,0,1918,1230,6632,FALSE,"1"
"520",265000,3,2.25,1489,2800,2,"0",0,3,7,0,2012,1584,2800,FALSE,"0"
"521",248500,3,1.75,2090,12026,1,"0",0,4,7,0,1948,1700,9496,FALSE,"0"
"522",125000,3,1,920,7276,1,"0",0,4,6,0,1961,1120,7276,FALSE,"0"
"523",219200,3,2,1680,7000,1.5,"0",0,4,7,0,1968,1540,7480,FALSE,"0"
"524",235000,3,1.5,1660,8738,1,"0",0,4,7,580,1959,1500,8466,FALSE,"0"
"525",208000,3,1,1020,6120,1,"0",0,4,7,0,1967,1370,8000,FALSE,"0"
"526",270000,5,2.5,2630,8470,1.5,"0",0,4,8,0,1968,1780,8575,FALSE,"0"
"527",189000,3,1,1380,7282,1.5,"0",0,5,6,0,1915,860,4826,FALSE,"0"
"528",250000,4,2,2170,5404,1.5,"0",0,5,6,700,1920,1030,5477,FALSE,"0"
"529",3e+05,6,3,2744,9926,2,"0",0,3,7,0,2006,2470,9926,FALSE,"0"
"530",275000,3,2.25,1640,6044,2,"0",0,3,7,0,1996,1600,7418,FALSE,"0"
"531",135000,2,1,780,6685,1,"0",0,4,5,0,1948,880,6695,FALSE,"0"
"532",276000,4,2.25,2460,11250,1,"0",0,4,8,0,1959,1630,10216,FALSE,"0"
"533",370000,6,2.75,3240,5750,1,"0",0,4,6,1080,1950,1230,5750,FALSE,"0"
"534",95000,1,0.75,760,5746,1,"0",0,4,5,0,1915,970,6696,FALSE,"0"
"535",159995,2,1,1000,5026,1,"0",0,5,5,240,1915,990,5026,FALSE,"0"
"536",201000,3,1,900,7576,1,"0",0,4,6,0,1959,1220,7452,FALSE,"0"
"537",205000,3,1,1010,8800,1,"0",0,4,7,0,1968,1550,7700,FALSE,"0"
"538",259000,3,2.5,1550,3569,2,"0",0,3,7,0,2011,2095,3402,FALSE,"0"
"539",214000,3,1,1200,8316,1,"0",0,4,6,0,1953,1200,8316,FALSE,"0"
"540",389000,6,4.5,3560,14010,2,"0",0,3,7,0,1989,1710,11116,FALSE,"0"
"541",282900,4,2.5,1710,3500,2,"0",0,3,7,0,2014,1710,3500,FALSE,"0"
"542",185000,3,1.5,1280,4031,2,"0",0,4,6,0,1985,1150,4500,FALSE,"0"
"543",195000,2,1,1280,7861,1,"0",0,4,6,0,1913,1020,6480,FALSE,"0"
"544",3e+05,6,3,2400,9373,2,"0",0,3,7,0,1991,2060,7316,FALSE,"0"
"545",225500,2,1.75,1590,11276,1,"0",0,4,7,0,1972,1750,10687,FALSE,"0"
"546",225000,3,1,1300,8316,1,"0",0,4,6,0,1954,1260,8316,FALSE,"0"
"547",240000,3,2.25,1481,2820,2,"0",0,3,7,0,2012,1481,3028,FALSE,"0"
"548",249950,3,1.75,1320,10454,1,"0",0,4,7,0,1968,1680,10183,FALSE,"0"
"549",187000,3,1.5,1280,4452,2,"0",0,3,6,0,1985,1070,4366,FALSE,"0"
"550",225000,4,1.75,1420,10300,2,"0",0,3,7,0,1950,1420,10300,FALSE,"1"
"551",298900,3,2.5,1852,4000,2,"0",0,3,7,0,2014,2475,4000,FALSE,"0"
"552",250000,4,2,2010,7312,1,"0",0,4,7,0,1976,2010,7650,FALSE,"0"
"553",288000,3,2.25,1560,9706,1,"0",0,4,7,0,1963,1510,9706,FALSE,"0"
"554",185000,3,1,1320,7155,1,"0",0,4,6,0,1961,1070,8100,FALSE,"0"
"555",239000,4,1.75,1500,12560,1,"0",0,4,7,500,1977,1700,9020,FALSE,"0"
"556",280000,6,3,2400,9373,2,"0",0,3,7,0,1991,2060,7316,FALSE,"0"
"557",319900,4,2.75,2475,4276,2,"0",0,3,7,0,2014,2475,4000,FALSE,"0"
"558",148900,4,1.75,1700,6000,1,"0",0,3,7,0,1967,1280,6000,FALSE,"0"
"559",270000,3,2.25,2080,26574,1,"0",2,3,7,700,1993,1770,8140,FALSE,"0"
"560",238000,4,1.75,1650,6900,1,"0",0,3,7,740,1978,1540,7645,FALSE,"1"
"561",233000,3,2,1710,4697,1.5,"0",0,5,6,0,1941,1030,4705,FALSE,"0"
"562",302000,4,2.75,2030,9120,1,"0",0,4,7,0,1988,1790,7627,FALSE,"0"
"563",338000,4,2.5,2370,10631,2,"0",0,3,8,0,1999,2200,8297,FALSE,"0"
"564",225000,3,1.75,1330,13102,1,"0",0,3,7,0,1968,1270,11475,FALSE,"0"
"565",335000,4,2.5,2210,7214,2,"0",0,3,8,0,2003,2270,7246,FALSE,"0"
"566",257000,3,2.25,1810,12000,2,"0",0,3,7,0,1992,1720,9916,FALSE,"0"
"567",225000,3,2.25,2510,12013,2,"0",0,3,8,0,1988,1870,8017,FALSE,"0"
"568",312200,4,2.5,2910,8596,2,"0",0,3,8,0,2004,2770,8602,FALSE,"0"
"569",379000,5,2.5,2803,8550,1,"0",0,3,8,0,1963,1810,8550,FALSE,"1"
"570",280000,3,2.5,1610,10022,2,"0",0,3,7,0,1996,1820,10017,FALSE,"0"
"571",235000,6,3,2180,7956,2,"0",0,3,7,0,1980,2214,7684,FALSE,"0"
"572",335000,4,2.5,2520,7205,2,"0",0,3,8,0,1987,2350,7632,FALSE,"0"
